repeat,fold,representation,selector,budget,model,selected_features,best_params,accuracy,sensitivity,specificity,precision,f1,roc_auc,pr_auc,tn,fp,fn,tp,runtime_seconds,pca_explained_variance
1,5,selected,wrapper_rfe,4,xgboost,"[""hemo"", ""al"", ""dm"", ""sg""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,0.9989583333333333,0.998780487804878,23,1,0,40,0.19743987500260118,
1,5,selected,permutation_importance,8,logistic_regression,"[""sc"", ""sg"", ""al"", ""hemo"", ""bgr"", ""htn"", ""pcv"", ""appet""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0000000000000002,23,1,0,40,0.16745370799617376,
1,5,selected,permutation_importance,8,svm_rbf,"[""sc"", ""sg"", ""al"", ""hemo"", ""bgr"", ""htn"", ""pcv"", ""appet""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.30633187500643544,
1,5,selected,permutation_importance,8,xgboost,"[""sc"", ""sg"", ""al"", ""hemo"", ""bgr"", ""htn"", ""pcv"", ""appet""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,0.9999999999999998,23,1,0,40,0.20938683299755212,
1,5,selected,permutation_importance,6,logistic_regression,"[""sc"", ""sg"", ""al"", ""hemo"", ""bgr"", ""htn""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9989583333333334,0.999390243902439,23,1,1,39,0.16196204200969078,
1,5,selected,permutation_importance,6,svm_rbf,"[""sc"", ""sg"", ""al"", ""hemo"", ""bgr"", ""htn""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9989583333333334,0.999390243902439,24,0,1,39,0.2970419170014793,
1,5,selected,permutation_importance,6,xgboost,"[""sc"", ""sg"", ""al"", ""hemo"", ""bgr"", ""htn""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0000000000000002,23,1,0,40,0.20231191700440831,
1,5,selected,permutation_importance,4,logistic_regression,"[""sc"", ""sg"", ""al"", ""hemo""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9958333333333332,0.9977272727272728,24,0,1,39,0.10821983400091995,
1,5,selected,permutation_importance,4,svm_rbf,"[""sc"", ""sg"", ""al"", ""hemo""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9989583333333334,0.9993902439024392,24,0,2,38,0.1966742499935208,
1,5,selected,permutation_importance,4,xgboost,"[""sc"", ""sg"", ""al"", ""hemo""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.16432341600011569,
1,5,pca,pca,8,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.24229925000690855,0.8142546874712056
1,5,pca,pca,8,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.4537752080068458,0.8142546874712056
1,5,pca,pca,6,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 1.0, ""model__class_weight"": null}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.240940708987182,0.7235546434615449
1,5,pca,pca,6,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 2.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.45648579200496897,0.7235546434615449
1,5,pca,pca,4,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.2418402920011431,0.6055201949975693
1,5,pca,pca,4,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.44812712499697227,0.6055201949975693
2,1,full,none,24,logistic_regression,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.242688584010466,
2,1,full,none,24,svm_rbf,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 2.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.4428244160080794,
2,1,full,none,24,random_forest,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,2.7712450830003945,
2,1,full,none,24,xgboost,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.3083674590016017,
2,1,selected,mutual_information,8,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al"", ""sod"", ""dm""]","{""model__C"": 10.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.1624236670031678,
2,1,selected,mutual_information,8,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al"", ""sod"", ""dm""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.2994424579956103,
2,1,selected,mutual_information,8,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al"", ""sod"", ""dm""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 300}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0000000000000002,24,0,2,38,0.20742433299892582,
2,1,selected,mutual_information,6,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.11053641600301489,
2,1,selected,mutual_information,6,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": 0.1}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.1991957080026623,
2,1,selected,mutual_information,6,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.17170133399486076,
2,1,selected,mutual_information,4,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__C"": 10.0, ""model__class_weight"": ""balanced""}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9864583333333333,0.9930825818699572,24,0,2,38,0.11053874999925029,
2,1,selected,mutual_information,4,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__C"": 2.0, ""model__class_weight"": ""balanced"", ""model__gamma"": 0.1}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9833333333333334,0.9919051878354204,24,0,2,38,0.20060866700077895,
2,1,selected,mutual_information,4,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9791666666666666,0.989975450081833,24,0,2,38,0.17122620799636934,
2,1,selected,wrapper_rfe,8,logistic_regression,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet"", ""htn"", ""sc""]","{""model__C"": 10.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.17780266699264757,
2,1,selected,wrapper_rfe,8,svm_rbf,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet"", ""htn"", ""sc""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.3353737919969717,
2,1,selected,wrapper_rfe,8,xgboost,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet"", ""htn"", ""sc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0000000000000002,24,0,2,38,0.21259920801094268,
2,1,selected,wrapper_rfe,6,logistic_regression,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet""]","{""model__C"": 10.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.1661888749949867,
2,1,selected,wrapper_rfe,6,svm_rbf,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet""]","{""model__C"": 2.0, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.3081701659975806,
2,1,selected,wrapper_rfe,6,xgboost,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.2015822919929633,
2,1,selected,wrapper_rfe,4,logistic_regression,"[""hemo"", ""al"", ""pcv"", ""dm""]","{""model__C"": 0.1, ""model__class_weight"": ""balanced""}",0.953125,0.925,1.0,1.0,0.961038961038961,0.9916666666666666,0.995651595744681,24,0,3,37,0.16086358300526626,
2,1,selected,wrapper_rfe,4,svm_rbf,"[""hemo"", ""al"", ""pcv"", ""dm""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": 0.1}",0.953125,0.925,1.0,1.0,0.961038961038961,0.9958333333333333,0.9976308139534885,24,0,3,37,0.29441920899262186,
2,1,selected,wrapper_rfe,4,xgboost,"[""hemo"", ""al"", ""pcv"", ""dm""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 300}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9979166666666667,0.9988095238095238,24,0,2,38,0.20076629100367427,
2,1,selected,permutation_importance,8,logistic_regression,"[""sc"", ""sg"", ""hemo"", ""al"", ""dm"", ""pcv"", ""rc"", ""htn""]","{""model__C"": 10.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.1682882910099579,
2,1,selected,permutation_importance,8,svm_rbf,"[""sc"", ""sg"", ""hemo"", ""al"", ""dm"", ""pcv"", ""rc"", ""htn""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.30817558300623205,
2,1,selected,permutation_importance,8,xgboost,"[""sc"", ""sg"", ""hemo"", ""al"", ""dm"", ""pcv"", ""rc"", ""htn""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,0.9999999999999998,24,0,2,38,0.2076903749984922,
2,1,selected,permutation_importance,6,logistic_regression,"[""sc"", ""sg"", ""hemo"", ""al"", ""dm"", ""pcv""]","{""model__C"": 1.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.16114362500957213,
2,1,selected,permutation_importance,6,svm_rbf,"[""sc"", ""sg"", ""hemo"", ""al"", ""dm"", ""pcv""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.29475612500391435,
2,1,selected,permutation_importance,6,xgboost,"[""sc"", ""sg"", ""hemo"", ""al"", ""dm"", ""pcv""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.1992275420052465,
2,1,selected,permutation_importance,4,logistic_regression,"[""sc"", ""sg"", ""hemo"", ""al""]","{""model__C"": 10.0, ""model__class_weight"": ""balanced""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.10999320801056456,
2,1,selected,permutation_importance,4,svm_rbf,"[""sc"", ""sg"", ""hemo"", ""al""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.1997879999980796,
2,1,selected,permutation_importance,4,xgboost,"[""sc"", ""sg"", ""hemo"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.16162308299681172,
2,1,pca,pca,8,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.24604791699675843,0.8278728396045753
2,1,pca,pca,8,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 2.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.4597516670037294,0.8278728396045753
2,1,pca,pca,6,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.2454467920033494,0.7292993589437727
2,1,pca,pca,6,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.4636756670079194,0.7292993589437727
2,1,pca,pca,4,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.24205812500440516,0.6037407673277425
2,1,pca,pca,4,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.45601804200850893,0.6037407673277425
2,2,full,none,24,logistic_regression,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 0.1, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.24006300000473857,
2,2,full,none,24,svm_rbf,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.44180741600575857,
2,2,full,none,24,random_forest,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,24,0,0,40,2.9086070420016767,
2,2,full,none,24,xgboost,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9989583333333334,0.999390243902439,24,0,1,39,0.2816872920084279,
2,2,selected,mutual_information,8,logistic_regression,"[""hemo"", ""rc"", ""pcv"", ""sc"", ""sg"", ""al"", ""htn"", ""pot""]","{""model__C"": 1.0, ""model__class_weight"": ""balanced""}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9979166666666667,0.998765243902439,24,0,2,38,0.16304995799146127,
2,2,selected,mutual_information,8,svm_rbf,"[""hemo"", ""rc"", ""pcv"", ""sc"", ""sg"", ""al"", ""htn"", ""pot""]","{""model__C"": 2.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,0.9989583333333334,0.999390243902439,23,1,0,40,0.29592058301204816,
2,2,selected,mutual_information,8,xgboost,"[""hemo"", ""rc"", ""pcv"", ""sc"", ""sg"", ""al"", ""htn"", ""pot""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9989583333333333,0.9993902439024391,24,0,1,39,0.20364879199769348,
2,2,selected,mutual_information,6,logistic_regression,"[""hemo"", ""rc"", ""pcv"", ""sc"", ""sg"", ""al""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9989583333333334,0.999390243902439,23,1,1,39,0.11336095799924806,
2,2,selected,mutual_information,6,svm_rbf,"[""hemo"", ""rc"", ""pcv"", ""sc"", ""sg"", ""al""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9989583333333334,0.999390243902439,23,1,1,39,0.20016579100047238,
2,2,selected,mutual_information,6,xgboost,"[""hemo"", ""rc"", ""pcv"", ""sc"", ""sg"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9979166666666667,0.9988095238095238,24,0,1,39,0.16610625000612345,
2,2,selected,mutual_information,4,logistic_regression,"[""hemo"", ""rc"", ""pcv"", ""sc""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.953125,0.95,0.9583333333333334,0.9743589743589743,0.9620253164556962,0.9645833333333332,0.984988006617039,23,1,2,38,0.11015541698725428,
2,2,selected,mutual_information,4,svm_rbf,"[""hemo"", ""rc"", ""pcv"", ""sc""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": 0.1}",0.921875,0.925,0.9166666666666666,0.9487179487179487,0.9367088607594937,0.9604166666666666,0.9831613946391566,22,2,3,37,0.19992579099198338,
2,2,selected,mutual_information,4,xgboost,"[""hemo"", ""rc"", ""pcv"", ""sc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.953125,0.95,0.9583333333333334,0.9743589743589743,0.9620253164556962,0.9848958333333334,0.9926484123331798,23,1,2,38,0.16913770799874328,
2,2,selected,wrapper_rfe,8,logistic_regression,"[""hemo"", ""dm"", ""sg"", ""pcv"", ""al"", ""htn"", ""sc"", ""rc""]","{""model__C"": 1.0, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9989583333333334,0.999390243902439,24,0,1,39,0.16736520800623111,
2,2,selected,wrapper_rfe,8,svm_rbf,"[""hemo"", ""dm"", ""sg"", ""pcv"", ""al"", ""htn"", ""sc"", ""rc""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.3056917079957202,
2,2,selected,wrapper_rfe,8,xgboost,"[""hemo"", ""dm"", ""sg"", ""pcv"", ""al"", ""htn"", ""sc"", ""rc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9989583333333333,0.9993902439024391,24,0,1,39,0.20946579100564122,
2,2,selected,wrapper_rfe,6,logistic_regression,"[""hemo"", ""dm"", ""sg"", ""pcv"", ""al"", ""htn""]","{""model__C"": 1.0, ""model__class_weight"": null}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9984375000000001,0.9987652439024391,24,0,2,38,0.16688958299346268,
2,2,selected,wrapper_rfe,6,svm_rbf,"[""hemo"", ""dm"", ""sg"", ""pcv"", ""al"", ""htn""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9994791666666667,0.9993902439024392,24,0,2,38,0.3042442080040928,
2,2,selected,wrapper_rfe,6,xgboost,"[""hemo"", ""dm"", ""sg"", ""pcv"", ""al"", ""htn""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,0.9994791666666666,0.9993902439024391,23,1,0,40,0.20242625000537373,
2,2,selected,wrapper_rfe,4,logistic_regression,"[""hemo"", ""dm"", ""sg"", ""pcv""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.9375,0.925,0.9583333333333334,0.9736842105263158,0.9487179487179487,0.9927083333333333,0.9950794866436566,23,1,3,37,0.15711962500063237,
2,2,selected,wrapper_rfe,4,svm_rbf,"[""hemo"", ""dm"", ""sg"", ""pcv""]","{""model__C"": 2.0, ""model__class_weight"": ""balanced"", ""model__gamma"": 0.1}",0.921875,0.875,1.0,1.0,0.9333333333333333,0.9958333333333333,0.9968084287877292,24,0,5,35,0.2914874160051113,
2,2,selected,wrapper_rfe,4,xgboost,"[""hemo"", ""dm"", ""sg"", ""pcv""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.996875,0.9974831926203878,23,1,1,39,0.19857974999467842,
2,2,selected,permutation_importance,8,logistic_regression,"[""sg"", ""hemo"", ""age"", ""al"", ""ane"", ""appet"", ""ba"", ""bgr""]","{""model__C"": 1.0, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9979166666666666,0.9988095238095238,24,0,1,39,0.1756512910069432,
2,2,selected,permutation_importance,8,svm_rbf,"[""sg"", ""hemo"", ""age"", ""al"", ""ane"", ""appet"", ""ba"", ""bgr""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": 0.1}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9979166666666666,0.9988095238095238,24,0,1,39,0.32291341699601617,
2,2,selected,permutation_importance,8,xgboost,"[""sg"", ""hemo"", ""age"", ""al"", ""ane"", ""appet"", ""ba"", ""bgr""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9989583333333333,0.9993902439024391,23,1,1,39,0.22615950000181329,
2,2,selected,permutation_importance,6,logistic_regression,"[""sg"", ""hemo"", ""age"", ""al"", ""ane"", ""appet""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.996875,0.9982558139534884,23,1,1,39,0.16606783300812822,
2,2,selected,permutation_importance,6,svm_rbf,"[""sg"", ""hemo"", ""age"", ""al"", ""ane"", ""appet""]","{""model__C"": 8.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.990625,0.9954081632653061,24,0,1,39,0.30656841599557083,
2,2,selected,permutation_importance,6,xgboost,"[""sg"", ""hemo"", ""age"", ""al"", ""ane"", ""appet""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9989583333333334,0.9993902439024391,23,1,1,39,0.21051008299400564,
2,2,selected,permutation_importance,4,logistic_regression,"[""sg"", ""hemo"", ""age"", ""al""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9958333333333333,0.9977272727272728,23,1,1,39,0.11108095799863804,
2,2,selected,permutation_importance,4,svm_rbf,"[""sg"", ""hemo"", ""age"", ""al""]","{""model__C"": 8.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.990625,0.9954081632653061,24,0,1,39,0.19842516700737178,
2,2,selected,permutation_importance,4,xgboost,"[""sg"", ""hemo"", ""age"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9989583333333333,0.999390243902439,23,1,1,39,0.16588600000250153,
2,2,pca,pca,8,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": ""balanced""}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.2456881669932045,0.8260449408590422
2,2,pca,pca,8,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.45786958299868274,0.8260449408590422
